call_id,speaker,papel,secao_1a_fala,n_falas,primeira_fala
CDNS_2018Q2,Analysts,management,remarks,1,Monika Garg - KeyBanc Capital Markets Gary Mobley - Benchmark Jay Vleeschhouwer - Griffin Securities Rich Valera - Needh
CDNS_2018Q2,Executives,management,remarks,1,"Alan Lindstrom - Senior Group Director, Investor Relations Lip-Bu Tan - Chief Executive Officer John Wall - Senior Vice "
CDNS_2018Q2,Gary Mobley,analyst,qa,5,"Hi, everyone. Thanks for taking my question. Can you hear me okay?"
CDNS_2018Q2,Jay Vleeschhouwer,analyst,qa,3,"Thank you. Good evening, Lip-Bu and John. Lip-Bu, let me start with you regarding the overall EDA landscape, in the foll"
CDNS_2018Q2,John Wall,management,remarks,14,"Thanks, Lip-Bu and good afternoon everyone. I am pleased to report we met or exceeded all of our key operating metrics i"
CDNS_2018Q2,Lip-Bu Tan,management,remarks,22,"Good afternoon, everyone and thank you for joining us today. Cadence achieved excellent operating results for the second"
CDNS_2018Q2,Mitch Steves,analyst,qa,5,"Hey, guys. Thanks for taking my question. I really have two. The first one is a bit nuance, so I know you guys kind of b"
CDNS_2018Q2,Monika Garg,analyst,qa,5,"Hi, thanks for taking my questions. First of all, if I look at your 605 equivalent operating margins, as you highlighted"
CDNS_2018Q2,Operator,operator,remarks,10,"Good afternoon. My name is Rob and I will be your conference operator today. At this time, I would like to welcome every"
CDNS_2018Q2,Rich Valera,analyst,qa,4,"Thank you. The question for you on the macro environment you are seeing with your customers, there has been some noise i"
CDNS_2018Q2,Sterling Auty,analyst,qa,5,"Thanks. Hi guys, I wanted to continue the line of questions. On the Cadence Cloud, can you help us understand, what is t"
CDNS_2018Q2,Tom Diffley,analyst,qa,6,"Okay, good afternoon. Maybe first to follow-up on Rich’s question on China, do you have more exposure on the printed cir"
CDNS_2018Q3,Alan Lindstrom,management,remarks,1,"Thank you, Erica and I would like to welcome everyone to our third quarter 2018 earnings conference call. I am joined to"
CDNS_2018Q3,Analysts,management,remarks,1,Gary Mobley - Benchmark Mitch Steves - RBC Capital Markets Monika Garg - KeyBanc Rich Valera - Needham & Company John Pi
CDNS_2018Q3,Executives,management,remarks,1,"Alan Lindstrom - Senior Group Director, Investor Relations Lip-Bu Tan - Chief Executive Officer John Wall - Senior Vice "
CDNS_2018Q3,Gary Mobley,analyst,qa,4,Let me first extend my congratulations to Lip-Bu for your 10-year anniversary.
CDNS_2018Q3,Jay Vleeschhouwer,analyst,qa,4,"Thank you, John. Let me start with you with a couple of questions regarding pricing and separately expenses, then a foll"
CDNS_2018Q3,John Pitzer,analyst,qa,5,"Yes, good afternoon guys. Thanks for letting me ask some questions. Congratulations for the strong results. John, I apol"
CDNS_2018Q3,John Wall,management,remarks,24,"Thanks, Lip-Bu and good afternoon, everyone. As Lip-Bu said, broad-based customer demand across our major product lines "
CDNS_2018Q3,Lip-Bu Tan,management,remarks,21,"Good afternoon, everyone and thank you for joining us today. I am very pleased to report that broad-based customer deman"
CDNS_2018Q3,Mitch Steves,analyst,qa,3,"Hey, guys. Great quarter and thanks for taking my question. I had two. First one is actually kind of on the ASC 606. So "
CDNS_2018Q3,Monika Garg,analyst,qa,5,"Hi, thanks for taking my question. First, if you look you are guiding almost 10% growth on 6 of 5 bases, how to think ab"
CDNS_2018Q3,Operator,operator,remarks,11,"Good afternoon. My name is Erica and I will be your conference operator today. At this time, I would like to welcome eve"
CDNS_2018Q3,Rich Valera,analyst,qa,5,Thank you. Let me add my congratulations for the strong results gentlemen. So I think this question for John around you 
CDNS_2018Q3,Sterling Auty,analyst,qa,4,"Yes, thanks. Hi, guys. I think the strength in the upside in the quarter, as you mentioned was both verification emulati"
CDNS_2018Q3,Tom Diffely,analyst,qa,6,"Yes, good afternoon. First, let me go back to an earlier question on the memory side, we have seen some pricing declines"
CDNS_2018Q4,Alan Lindstrom,management,remarks,1,"Thank you, Gigi and I would like to welcome everyone to our fourth quarter 2018 earnings conference call. I am joined to"
CDNS_2018Q4,Gal Munda,analyst,qa,4,"I thanks for taking my questions. The first one, I just like to expand a bit on what Jay said and be a bit more specific"
CDNS_2018Q4,Gary Mobley,analyst,qa,3,"Good afternoon, gentlemen. Thanks for taking my question. A couple of questions about your IP business, the first one re"
CDNS_2018Q4,Jay Vleeschhouwer,analyst,qa,3,"Thank you. Good evening. Lip-Bu, could you talk about the evolution of your mix of semiconductor and systems customers o"
CDNS_2018Q4,John Pitzer,analyst,qa,3,"Yeah, good afternoon, guys. Thanks for letting me ask the question. Congratulations on the solid results. John, I just w"
CDNS_2018Q4,John Wall,management,remarks,18,"Thanks, Lip-Bu and good afternoon everyone. Cadence exceeded all of its key operating metrics and delivered strong finan"
CDNS_2018Q4,Lip-Bu Tan,management,remarks,21,"Good afternoon, everyone and thank you for joining us today. We are pleased to report that cadence achieved excellent op"
CDNS_2018Q4,Mitch Steves,analyst,qa,5,"Hey guys, thanks for taking my question. I just really had two. The first one is actually just focusing on the hardware,"
CDNS_2018Q4,Monika Garg,analyst,qa,6,"Thanks for taking my question. First, I'm looking for more details on your partners with Green Hills, what are you looki"
CDNS_2018Q4,Operator,operator,remarks,13,"Good afternoon. My name is Gigi and I will be your conference operator today. At this time, I would like to welcome ever"
CDNS_2018Q4,Rich Valera,analyst,qa,3,"Thank you. My understanding Lip, we've seen really good demand in the AI and I think autonomous and electrified vehicle "
CDNS_2018Q4,Sterling Auty,analyst,qa,4,"Yeah, thanks. Hi, guys. Thanks for squeezing me in. And just a couple of questions here, one of the questions I still ge"
CDNS_2018Q4,Tom Diffely,analyst,qa,4,"Yeah good afternoon, so first quick question for John, when I look at the guidance, the non-GAAP guidance, it looks like"
CDNS_2019Q1,Alan Lindstrom,management,remarks,1,"Thank you, Chanelle. And I would like to welcome everyone to our first quarter 2019 earnings conference call. I am joine"
CDNS_2019Q1,Gal Munda,analyst,qa,3,"Hi, guys, thanks for taking my question. The first one is just, John maybe to clarify in terms of the guidance, one thin"
CDNS_2019Q1,Jackson Ader,analyst,qa,2,"Hey, guys. This is Jackson Ader on for Sterling tonight. Couple of questions from our side. The first would be, so looki"
CDNS_2019Q1,Jason Celino,analyst,qa,3,"Hey, guys, thanks for taking my questions. Can you hear me all right?"
CDNS_2019Q1,Jay Vleeschhouwer,analyst,qa,2,"Thank you. Good evening. Lip-Bu, a technology question first for you regarding what you called now, your Intelligent Sys"
CDNS_2019Q1,John Pitzer,analyst,qa,2,"Lip-Bu, maybe first to you. In your prepared comments you did talk about some pockets of uncertainty out there in the en"
CDNS_2019Q1,John Wall,management,remarks,7,"Thanks Lip-Bu, and good afternoon everyone. Cadence achieved broad-based growth across all lines of our business during "
CDNS_2019Q1,Lip-Bu Tan,management,remarks,15,"Good afternoon, everyone, and thank you for joining us today. Cadence achieved excellent operating results for the first"
CDNS_2019Q1,Mitch Steves,analyst,qa,1,"Hey, guys. Thanks for taking the question. I have two. So, the first one is kind of on the operating margin long-term ta"
CDNS_2019Q1,Operator,operator,remarks,10,"Good afternoon. My name is Chanelle and I will be your conference operator today. At this time, I would like to welcome "
CDNS_2019Q1,Rich Valera,analyst,qa,2,[Technical difficulty] comments on your foray into the system analysis market. And obviously you started there with I gu
CDNS_2019Q2,Alan Lindstrom,management,remarks,1,"Thank you, Erica, and I would like to welcome everyone to our second quarter 2019 earnings conference call. I am joined "
CDNS_2019Q2,Gal Munda,analyst,qa,4,Hey guys. Thanks for taking my question. Just to follow-up on that China argument. So it’s up to 12% of our revenue toda
CDNS_2019Q2,Gary Mobley,analyst,qa,4,Hey guys. Thanks for taking my question. Can you hear me alright?
CDNS_2019Q2,Jason Celino,analyst,qa,3,Hey guys. Can you hear me okay?
CDNS_2019Q2,Jay Vleeschhouwer,analyst,qa,3,"Thanks. Good evening. Lip-Bu, let me ask you a competitive question regarding Mentor. That is it’s becoming recently app"
CDNS_2019Q2,John Pitzer,analyst,qa,3,"Yes, good afternoon guys. Thanks for taking the question. John, just a follow-up on the gross margin. I want to make sur"
CDNS_2019Q2,John Wall,management,remarks,24,"Thanks Lip-Bu, and good afternoon everyone. I am pleased with our Q2 results for Q2 and our updated outlook for fiscal 2"
CDNS_2019Q2,Krish Sankar,analyst,qa,2,"Yes. Hi. Thanks for taking my question. I have two of them for either Lip-Bu or John. Number one is on your IP business,"
CDNS_2019Q2,Lip-Bu Tan,management,remarks,15,"Good afternoon, everyone. Thank you for joining us today. Cadence achieved strong operating results for the second quart"
CDNS_2019Q2,Mitchell Steves,analyst,qa,3,"Hey guys. Thanks for taking my question. So, if I look at your China revenue growth, you guys are up 20%, 21% sequential"
CDNS_2019Q2,Operator,operator,remarks,13,"Good afternoon. My name is Erica and I will be your conference operator today. At this time, I would like to welcome eve"
CDNS_2019Q2,Rich Valera,analyst,qa,4,"Thank you. Lip-Bu, you referenced geopolitical tension in your prepared remarks which I think most would agree has incre"
CDNS_2019Q2,Sterling Auty,analyst,qa,3,"Yes. Thanks. Hi guys. I want to start off by circling back to the export control, the quantification. I understand you d"
CDNS_2019Q2,Tom Diffely,analyst,qa,5,"Yes, good afternoon. I was wondering if there is any way you could do more of a quantification of the impacts from the d"
CDNS_2019Q3,Adam Gonzalez,analyst,qa,4,"Hi, yes. Thanks for taking my question and congrats on the strong results. For the first one I’d like to focus on the IP"
CDNS_2019Q3,Alan Lindstrom,management,remarks,1,"Thank you, Josh, and I would like to welcome everyone to our third quarter 2019 earnings conference call. I am joined to"
CDNS_2019Q3,Gary Mobley,analyst,qa,3,Hey guys. Thanks for taking my question and congrats on another strong quarter. I realize that you are probably going to
CDNS_2019Q3,Jackson Ader,analyst,qa,3,"Thanks guys. Thanks for taking the questions. Can we just start with hardware? So it looks like, Verification was the se"
CDNS_2019Q3,Jason Celino,analyst,qa,3,"Hey guys. Thanks for taking my question. Just two from me today. The first one, with your Q4 pipeline for your hardware "
CDNS_2019Q3,Jay Vleeschhouwer,analyst,qa,3,"Thank you. Good evening. Question for you, John, first. You noted in your prepared remarks $200 million or $212 million "
CDNS_2019Q3,John Pitzer,analyst,qa,4,"Yeah, good afternoon guys. Thanks for letting me ask the question. I guess my first question is just on the relatively n"
CDNS_2019Q3,John Wall,management,remarks,23,"Thanks Lip-Bu, and good afternoon everyone. I am pleased to report we met or exceeded all of our key operating metrics i"
CDNS_2019Q3,Joshua Tilton,analyst,qa,3,"Yes, hi, thanks for taking my questions. It appears as if the drivers of design starts today addresses a broader set of "
CDNS_2019Q3,Krish Sankar,analyst,qa,3,"Yes. Hi, thanks for taking my question. Lip-Bu, I had two of them. One is, you guys are definitely getting a good tracti"
CDNS_2019Q3,Lip-Bu Tan,management,remarks,23,"Good afternoon, everyone and thank you for joining us today. I am pleased to report that Cadence achieved excellent oper"
CDNS_2019Q3,Mitch Steves,analyst,qa,3,"Hey guys, thanks for taking my question. Just two from me. Just regarding China in terms of historical, last quarter you"
CDNS_2019Q3,Operator,operator,remarks,14,"Good afternoon. My name is Josh and I will be your conference operator today. At this time, I would like to welcome ever"
CDNS_2019Q3,Rich Valera,analyst,qa,5,Thank you. First just a clarification. Congratulations on the large IP order that you mentioned was from the marquee cus
CDNS_2019Q3,Tom Diffely,analyst,qa,6,"Yes, good afternoon. Another question on the IP. Just curious is the sequential growth solely due to the one large custo"
CDNS_2019Q4,Adam Gonzalez,analyst,qa,3,"Hi, guys. Thanks for taking my questions. First, I just wanted to take a step back and you're talking about this $5 bill"
CDNS_2019Q4,Alan Lindstrom,management,remarks,1,"Thank you, Jessie, and I would like to welcome everyone to our fourth quarter 2019 earnings conference call. I am joined"
CDNS_2019Q4,Gary Mobley,analyst,qa,4,"Hey, guys congratulations to a strong finish to the year and a strong start to this current year. I wanted to ask about "
CDNS_2019Q4,Jackson Ader,analyst,qa,2,"Thanks, guys. Thanks for taking my questions, guys. First one, just on the impacts in China from the virus. How are thos"
CDNS_2019Q4,Jay Vleeschhouwer,analyst,qa,3,"Thank you. Good evening. An intermediate term question and then a longer-term question. So the first question is, in the"
